"order_date","order_id","item_id","product_name","category","product_price","cogs","quantity","total_price","locations"
"2023-08-11","ORD-SB-001450","SB-FRS0093","Telur Ayam Negeri Omega 3 15 pcs","Eggs & Dairy Products","35900","27612",1,"35900","Jakarta"
"2023-08-11","ORD-SB-001450","SB-FRS0094","Greenfields Keju Mozzarella Block Cheese 200 gram","Eggs & Dairy Products","52600","45666",2,"105200","Jakarta"
"2023-08-11","ORD-SB-001450","SB-FRS0095","Keju Bel Cheeze Dippers 140gr - The Laughing Cow Bel Cheez","Eggs & Dairy Products","65500","46771",1,"65500","Jakarta"
"2023-08-11","ORD-SB-001451","SB-FRS0096","Metzger Classic Herb & Garlic Butter Cup (20 gr)","Eggs & Dairy Products","9000","7811",1,"9000","Jakarta"
"2023-08-11","ORD-SB-001451","SB-FRS0097","Anchor Pure New Zealand Butter Minidish Unsalted 10 pcs x 7 gram","Eggs & Dairy Products","34200","29667",2,"68400","Jakarta"
"2023-08-11","ORD-SB-001451","SB-FRS0098","Anchor Pure New Zealand Butter Minidish (Salted ) - 10 x 7gr","Eggs & Dairy Products","34200","29667",1,"34200","Jakarta"
"2023-08-11","ORD-SB-001451","SB-FRS0099","Elle Vire Silver Butter Unsalted 200 gram","Eggs & Dairy Products","64000","45661",1,"64000","Jakarta"
"2023-08-11","ORD-SB-001451","SB-FRS00100","Anchor Salted Butter 2kg - Mentega Asin New Zealand","Eggs & Dairy Products","433500","346771",1,"433500","Jakarta"
"2023-08-12","ORD-SB-001452","SB-FRS00101","Emina Keju Mozzarella 160 gram","Eggs & Dairy Products","26200","22761",2,"52400","Jakarta"
"2023-08-12","ORD-SB-001452","SB-FRS00102","Puck Keju Stik Processed Cheese Stick 6 pcs x 18 gram","Eggs & Dairy Products","65300","56771",1,"65300","Jakarta"
"2023-08-12","ORD-SB-001452","SB-FRS00103","Telur Bebek Mentah 4 pcs","Eggs & Dairy Products","18100","15661",1,"18100","Jakarta"
"2023-08-12","ORD-SB-001452","SB-FRS00104","Telur Ayam Kampung Selenium isi 10 butir","Eggs & Dairy Products","38500","33451",2,"77000","Jakarta"
"2023-08-12","ORD-SB-001452","SB-FRS00105","TELUR AYAM NEGRI 30 BUTIR/PACK","Eggs & Dairy Products","71300","56981",1,"71300","Jakarta"
"2023-08-12","ORD-SB-001453","SB-FRS00106","Sari Roti Tawar Spesial 370 gram","Bread and Bakery","16100","12350",2,"32200","Jawa Barat"
"2023-08-12","ORD-SB-001453","SB-FRS00107","Sari Roti Tawar Gandum 350 gram","Bread and Bakery","22900","17600",2,"45800","Jawa Barat"
"2023-08-12","ORD-SB-001453","SB-FRS00108","Sari Roti Roti Tawar Pandan 370 gram","Bread and Bakery","16800","14550",1,"16800","Jawa Barat"
"2023-08-12","ORD-SB-001453","SB-FRS00109","MyRoti Roti Isi Cokelat 58 gram","Bread and Bakery","5200","4500",2,"10400","Jawa Barat"
"2023-08-12","ORD-SB-001453","SB-FRS00110","5 Days Croissant Creamy Cheese ","Bread and Bakery","6900","6000",2,"13800","Jawa Barat"
"2023-08-12","ORD-SB-001454","SB-FRS00111","5 Days Croissant Creamy Chocolate ","Bread and Bakery","6900","6000",1,"6900","Jakarta"
"2023-08-12","ORD-SB-001454","SB-FRS00112","5 Days Croissant Mix Berries ","Bread and Bakery","6900","6000",2,"13800","Jakarta"
"2023-08-12","ORD-SB-001454","SB-FRS00113","Sari Roti Dorayaki Cokelat 55 gram","Bread and Bakery","6400","5500",2,"12800","Jakarta"
"2023-08-12","ORD-SB-001454","SB-FRS00114","MyRoti Roti Pie Cheese 80 gram","Bread and Bakery","7800","6700",2,"15600","Jakarta"
"2023-08-12","ORD-SB-001454","SB-FRS00115","Jamur King Oyster 200g","Vegetables","20300","17600",2,"40600","Jakarta"
"2023-08-12","ORD-SB-001455","SB-FRS00116","Ubi Cilembu /pack","Vegetables","23500","20400",1,"23500","Jakarta"
"2023-08-12","ORD-SB-001455","SB-FRS00117","Jamur Shimeji Putih Natural 100g","Vegetables","16800","14566",1,"16800","Jakarta"
"2023-08-12","ORD-SB-001455","SB-FRS00118","Semangka Merah Non Biji Fresh 4.5 - 5 Kg","Fruits ","65300","56700",1,"65300","Jakarta"
"2023-08-12","ORD-SB-001455","SB-FRS00119","Anggur Red Globe Fresh 250 gr ","Fruits ","25700","22345",2,"51400","Jakarta"
"2023-08-12","ORD-SB-001455","SB-FRS00120","Kaboca Orange Organik 1 kg","Fruits ","39600","34412",1,"39600","Jakarta"
"2023-08-12","ORD-SB-001456","SB-FRZ00121","Slice Beef US Shortplate Sukiyaki/Yoshinoya 500 gr","Frozen Meat","79100","60780",2,"158200","Jakarta"
"2023-08-12","ORD-SB-001456","SB-FRZ00122","Dory Fish Fillet Premium 1 kg","Frozen Meat","50400","38700",2,"100800","Jakarta"
"2023-08-12","ORD-SB-001456","SB-FRZ00123","Dada Ayam Boneless Tanpa Tulang & Kulit 1 kg","Frozen Meat","56100","43100",2,"112200","Jakarta"
"2023-08-12","ORD-SB-001456","SB-FRZ00124","Daging Has Paha Sapi Tanpa Lemak Lean 1 kg","Frozen Meat","138200","98700",1,"138200","Jakarta"
"2023-08-12","ORD-SB-001456","SB-FRZ00125","Beef Saikoro Wagyu Meltique Beef Cubes Premium (Qty. 500 gr)","Frozen Meat","121100","86500",1,"121100","Jakarta"
"2023-08-12","ORD-SB-001457","SB-FRZ00126","Tenderloin Wagyu Meltique Style Beef Steak AUS (Qty. 1 kg)","Frozen Meat","219700","156900",1,"219700","Jakarta"
"2023-08-12","ORD-SB-001457","SB-FRZ00127","Sirloin Wagyu Meltique Beef Steak AUS (Qty. 1 kg)","Frozen Meat","203900","145600",1,"203900","Jakarta"
"2023-08-12","ORD-SB-001457","SB-FRZ00128","Daging Giling Sapi | Minced Ground Beef - REGULAR - 500 gr","Frozen Meat","55900","48600",2,"111800","Jakarta"
"2023-08-12","ORD-SB-001457","SB-FRZ00129","Ikan Makarel / Ikan Salem Frozen 500 gram","Frozen Meat","23200","20100",2,"46400","Jakarta"
"2023-08-12","ORD-SB-001457","SB-FRZ00130","Ikan Tilapia / Ikan Nilla Daging Perut 500 gr","Frozen Meat","27100","23500",1,"27100","Jakarta"
"2023-08-12","ORD-SB-001458","SB-FRZ00131","Cumi Flower / Kembang / Nanas Kupas Bersih | Flower-cut Squid - 500 gr","Frozen Meat","32200","28000",1,"32200","Jawa Barat"
"2023-08-12","ORD-SB-001458","SB-FRZ00132","Cumi Ring / Squid Calamari Ring / Cumi Cincin - 500 gram","Frozen Meat","31800","27600",1,"31800","Jawa Barat"
"2023-08-12","ORD-SB-001458","SB-FRZ00133","Daging Hati Sapi | Beef Liver 500 gram","Frozen Meat","23200","20100",1,"23200","Jawa Barat"
"2023-08-12","ORD-SB-001458","SB-FRZ00134","Udang Kupas Vannamei  400 gr","Frozen Meat","63200","54900",2,"126400","Jawa Barat"
"2023-08-12","ORD-SB-001458","SB-FRZ00135","Ikan Gurame | Gourami Fish Frozen (± 400-500 gr / ekor)","Frozen Meat","35100","30450",1,"35100","Jawa Barat"
"2023-08-12","ORD-SB-001459","SB-FRZ00136","Glico Wings Ice Cream Frost Bite Coconut Shake 60mL","Ice Cream","5200","4000",1,"5200","Jakarta"
"2023-08-12","ORD-SB-001459","SB-FRZ00137","Wall's Cornetto Ice Cream PopCornetto 133mL","Ice Cream","16300","12500",2,"32600","Jakarta"
"2023-08-12","ORD-SB-001459","SB-FRZ00138","Glico Wings Ice Cream Haku Tokyo Cheese Delight 110mL","Ice Cream","8800","6700",1,"8800","Jakarta"
"2023-08-12","ORD-SB-001459","SB-FRZ00139","Ice Cream Bulk Neapolitan 8L","Ice Cream","243800","195000",1,"243800","Jakarta"
"2023-08-12","ORD-SB-001459","SB-FRZ00140","Ice Gold Ribbon Cup 6'S","Ice Cream","138200","98700",1,"138200","Jakarta"
"2023-08-12","ORD-SB-001460","SB-FRZ00141","Ice Cream Cornetto Junior Coffee Caramel 80mL","Ice Cream","5800","5000",2,"11600","Jakarta"
"2023-08-12","ORD-SB-001460","SB-FRZ00142","Ice Cream Viennetta Gold 800mL","Ice Cream","65800","47000",1,"65800","Jakarta"
"2023-08-12","ORD-SB-001460","SB-FRZ00143","Ice Cream Mochi Duo Durian 45mL","Ice Cream","6500","5600",1,"6500","Jakarta"
"2023-08-12","ORD-SB-001460","SB-FRZ00144","Ice Cream Paddle Pop Twister Magic 55mL","Ice Cream","5200","4500",1,"5200","Jakarta"
"2023-08-12","ORD-SB-001460","SB-FRZ00145","Ice Cream Magnum Mini Mix 6X45mL","Ice Cream","55000","47800",2,"110000","Jakarta"
"2023-08-12","ORD-SB-001461","SB-FRZ00146","Ice Cream Magnum Cookies & Cream 80mL","Ice Cream","18000","15600",2,"36000","Jakarta"
"2023-08-12","ORD-SB-001461","SB-FRZ00147","Ice Cream Sandwich Biscuit 90mL","Ice Cream","12700","11000",1,"12700","Jakarta"
"2023-08-12","ORD-SB-001461","SB-FRZ00148","Ice Cream Belgian Berry Choco 90mL","Ice Cream","20300","17600",2,"40600","Jakarta"
"2023-08-12","ORD-SB-001461","SB-FRZ00149","Ice Cream 3 In 1 Unicorn 350Ml","Ice Cream","25700","22300",2,"51400","Jakarta"
"2023-08-12","ORD-SB-001461","SB-FRZ00150","Ice Cream Sweet Corn 52G","Ice Cream","4300","3700",2,"8600","Jakarta"
"2023-08-12","ORD-SB-001462","SB-FRZ00151","Chicken Nugget 250 gram","Frozen Food","31800","24400",2,"63600","Jakarta"
"2023-08-12","ORD-SB-001462","SB-FRZ00152","Fish Nugget 300 gram","Frozen Food","46600","35800",2,"93200","Jakarta"
"2023-08-12","ORD-SB-001462","SB-FRZ00153","Crinkle Cut French Fries | Kentang Goreng Frozen (450 gr) ","Frozen Food","26800","20600",1,"26800","Jakarta"
"2023-08-12","ORD-SB-001462","SB-FRZ00154","Chicken Nugget Stick 400 gram","Frozen Food","52400","45500",2,"104800","Jakarta"
"2023-08-12","ORD-SB-001462","SB-FRZ00155","Chicken Nugget Ayam Veggie 400 gr","Frozen Food","54800","47600",2,"109600","Jakarta"
"2023-08-13","ORD-SB-001463","SB-FRZ00156","Fish Roll  500 gr","Frozen Food","26500","23000",2,"53000","Jawa Barat"
"2023-08-13","ORD-SB-001463","SB-FRZ00157","Pempek Adaan Vacum isi 10Pcs","Frozen Food","64400","56000",2,"128800","Jawa Barat"
"2023-08-13","ORD-SB-001463","SB-FRZ00158","Tahu Baso Besar Semarang 12pcs","Frozen Food","53800","43000",1,"53800","Jawa Barat"
"2023-08-13","ORD-SB-001463","SB-FRZ00159","Lumpia Udang  200gr","Frozen Food","40300","35000",2,"80600","Jawa Barat"
"2023-08-13","ORD-SB-001463","SB-FRZ00160","Bakso Sapi Polos 25 pcs","Frozen Food","28200","24500",1,"28200","Jawa Barat"
"2023-08-13","ORD-SB-001464","SB-FRZ00161","Baso Ikan Besar [500g]","Frozen Food","29400","25500",1,"29400","Jakarta"
"2023-08-13","ORD-SB-001464","SB-FRZ00162","Chicken Spring Roll / Lumpia Ayam (210 gr)","Frozen Food","30800","26700",1,"30800","Jakarta"
"2023-08-13","ORD-SB-001464","SB-FRZ00163","Bratwurst Cocktail Original Sosis Sapi 25 pcs ","Frozen Food","38500","33400",1,"38500","Jakarta"
"2023-08-13","ORD-SB-001464","SB-FRZ00164","Donat Kentang Susu Frozen Food 10pcs","Frozen Food","28900","23100",1,"28900","Jakarta"
"2023-08-13","ORD-SB-001464","SB-FRZ00165","Salmon Ball | Bakso / Bola-bola Ikan Salmon - 200 gr","Frozen Food","17300","15000",1,"17300","Jakarta"
"2023-08-13","ORD-SB-001465","SB-LIV00166","Tissue TOWEL Multifold ECONO RED 150s","Household Supplies","8800","6700",1,"8800","Jakarta"
"2023-08-13","ORD-SB-001465","SB-LIV00167","Mama Lemon Sabun Cuci Piring Jeruk Nipis 430 ml","Household Supplies","9800","7500",1,"9800","Jakarta"
"2023-08-13","ORD-SB-001465","SB-LIV00168","Rinso Molto Deterjen Bubuk Rose Fresh 770G","Household Supplies","31900","24500",2,"63800","Jakarta"
"2023-08-13","ORD-SB-001465","SB-LIV00169","Wipol Pel Lantai Karbol Cemara 750Ml ","Household Supplies","20700","18000",1,"20700","Jakarta"
"2023-08-13","ORD-SB-001465","SB-LIV00170","Kispray Botol Bluis 318 ml","Household Supplies","12700","11000",2,"25400","Jakarta"
"2023-08-13","ORD-SB-001466","SB-LIV00171","Kispray Pouch Refill Sapphire 200 ml","Household Supplies","5200","4500",2,"10400","Jakarta"
"2023-08-13","ORD-SB-001466","SB-LIV00172","Baygon Lavender Obat Nyamuk 450 ml","Household Supplies","39500","34300",2,"79000","Jakarta"
"2023-08-13","ORD-SB-001466","SB-LIV00173","Baygon Obat Nyamuk Fresh Scent 200 ml","Household Supplies","20300","17600",2,"40600","Jakarta"
"2023-08-13","ORD-SB-001466","SB-LIV00174","PASEO Kitchen Towel / Calorie Absorb 3in1","Household Supplies","37800","32800",1,"37800","Jakarta"
"2023-08-13","ORD-SB-001466","SB-LIV00175","Tissue BABY Facial Pure Soft 3Ply 130s","Household Supplies","19600","17000",2,"39200","Jakarta"
"2023-08-13","ORD-SB-001467","SB-LIV00176","Anti Bacterial Tissue Basah 25 sheets Wet Wipes","Household Supplies","14300","12400",2,"28600","Jakarta"
"2023-08-13","ORD-SB-001467","SB-LIV00177","Green Tea 2x 550ml Air Disinfectant Spray ","Household Supplies","83400","66700",1,"83400","Jakarta"
"2023-08-13","ORD-SB-001467","SB-LIV00178","Daia Deterjen Bubuk Violet 2.7 kg","Household Supplies","51800","45000",2,"103600","Jakarta"
"2023-08-13","ORD-SB-001467","SB-LIV00179","Daia Hijab Deterjen Bubuk Clean & Fresh 2.7 kg","Household Supplies","54400","43500",1,"54400","Jakarta"
"2023-08-13","ORD-SB-001467","SB-LIV00180","Mr. Muscle Clear Pembersih Kaca Original - 3.7 Liter","Household Supplies","39000","33872",1,"39000","Jakarta"
"2023-08-13","ORD-SB-001468","SB-LIV00181","PEPSODENT WHITE TOOTHPASTE PASTA GIGI PENCEGAH GIGI BERLUBANG 225G","Personal Care","18600","14300",2,"37200","Jawa Barat"
"2023-08-13","ORD-SB-001468","SB-LIV00182","Pepsodent Sikat Gigi Gentle Care Soft - 1Pc","Personal Care","11700","9000",2,"23400","Jawa Barat"
"2023-08-13","ORD-SB-001468","SB-LIV00183","Lifebuoy Sabun Mandi Cair Body Wash Cool Fresh Antibakteri 400Ml","Personal Care","25100","19260",2,"50200","Jawa Barat"
"2023-08-13","ORD-SB-001468","SB-LIV00184","Rexona Women Deodorant Dreamy Bright - 40ml","Personal Care","15200","13140",2,"30400","Jawa Barat"
"2023-08-13","ORD-SB-001468","SB-LIV00185","Rexona Men Deodorant Roll On Invisible Dry 45Ml ","Personal Care","19500","16900",1,"19500","Jawa Barat"
"2023-08-13","ORD-SB-001469","SB-LIV00186","Ponds Men Ultra Bright Oil Fighter Facial Foam 100gr ","Personal Care","30800","26700",1,"30800","Jakarta"
"2023-08-13","ORD-SB-001469","SB-LIV00187","Cetaphil Gentle Skin Cleanser 1000ml Sabun Pembersih Muka","Personal Care","265900","189900",1,"265900","Jakarta"
"2023-08-13","ORD-SB-001469","SB-LIV00188","Peeling Gel + 7x Ceramide Moisturizer","Personal Care","155000","124000",1,"155000","Jakarta"
"2023-08-13","ORD-SB-001469","SB-LIV00189","Bright Beauty Facial Foam 100G","Personal Care","25800","22400",2,"51600","Jakarta"
"2023-08-13","ORD-SB-001469","SB-LIV00190","Head & Shoulders Cool Menthol Shampoo 160 ml","Personal Care","37100","32200",1,"37100","Jakarta"
"2023-08-13","ORD-SB-001470","SB-LIV00191","Sunsilk Shampoo Black Shine 160ml","Personal Care","29400","25500",1,"29400","Jakarta"
"2023-08-13","ORD-SB-001470","SB-LIV00192","Clear Styling Cream Rambut Pria - 100ml","Personal Care","14500","12600",2,"29000","Jakarta"
"2023-08-13","ORD-SB-001470","SB-LIV00193","GATSBY White Up Eau De Toilette Sky Reflection","Personal Care","32200","28000",2,"64400","Jakarta"
"2023-08-13","ORD-SB-001470","SB-LIV00194","Garnier Masker Wajah Light Complete 1pc","Personal Care","26800","23300",1,"26800","Jakarta"
"2023-08-13","ORD-SB-001470","SB-LIV00195","Garnier Bright Complete Anti Acne Bacterial Mask","Personal Care","28800","25000",2,"57600","Jakarta"
"2023-08-13","ORD-SB-001471","SB-LIV00196","Mr. Muscle Toilet Cleaning Gel Lavender Refill 36mL","Household Supplies","21600","18762",1,"21600","Jakarta"
"2023-08-13","ORD-SB-001471","SB-LIV00197","Pembersih Granit Multifungsi Fason Gratine 400ml","Household Supplies","40700","32500",1,"40700","Jakarta"
"2023-08-13","ORD-SB-001471","SB-LIV00198","Super Pell Fresh Apple Pembersih Lantai Pouch 770 ml","Household Supplies","13500","11671",2,"27000","Jakarta"
"2023-08-13","ORD-SB-001471","SB-LIV00199","EMINA SUN PROTECT / SUNSCREEN / SUNBLOCK","Personal Care","31100","27000",1,"31100","Jakarta"
"2023-08-13","ORD-SB-001471","SB-LIV00200","Charm Pembalut Body Fit Extra Maxi 23cm Wing 28 pads","Personal Care","28300","24600",1,"28300","Jakarta"
"2023-08-13","ORD-SB-001472","SB-LIV00201","Charm Pembalut Body Fit Extra Maxi 23cm Non Wing 20 pads","Personal Care","17300","15000",2,"34600","Jakarta"
"2023-08-13","ORD-SB-001472","SB-LIV00202","WIRELESS BLUETOOTH EARPHONE MINI EARBUDS TWS WM01 - Hitam","Gadgets","211300","169000",1,"211300","Jakarta"
"2023-08-13","ORD-SB-001472","SB-LIV00203","Kabel USB to Lightning Fast Charging","Gadgets","40300","35000",2,"80600","Jakarta"
"2023-08-13","ORD-SB-001472","SB-LIV00204","KEPALA CHARGER QUICK CHARGING TYPEC DUAL USB 30W FAST CHARGE","Gadgets","198800","159000",1,"198800","Jakarta"
"2023-08-13","ORD-SB-001472","SB-LIV00205","Kabel Data Micro USB 18W  Fast Charging Premium Braided  1M","Gadgets","22900","19900",1,"22900","Jakarta"
"2023-08-14","ORD-SB-001473","SB-LIV00206","Baterai  AAA A3","Gadgets","22100","17000",2,"44200","Jawa Barat"
"2023-08-14","ORD-SB-001473","SB-LIV00207","Baterai  AA A2","Gadgets","24400","18700",2,"48800","Jawa Barat"
"2023-08-14","ORD-SB-001473","SB-LIV00208","Steker T-Arde 3 Arah","Gadgets","42500","34000",1,"42500","Jawa Barat"
"2023-08-14","ORD-SB-001473","SB-LIV00209","Lampu LED 20W E27","Gadgets","51800","45000",1,"51800","Jawa Barat"
"2023-08-14","ORD-SB-001473","SB-LIV00210","Lampu Bulb 05 Watt Light E14","Gadgets","42500","34000",1,"42500","Jawa Barat"
"2023-08-14","ORD-SB-001474","SB-LIV00211","Tolak Angin Cair - Dus isi 5 Sachet","Health Products","26700","20500",1,"26700","Jakarta"
"2023-08-14","ORD-SB-001474","SB-LIV00212","cap lang minyak kayu putih 60 ml","Health Products","22100","17000",1,"22100","Jakarta"
"2023-08-14","ORD-SB-001474","SB-LIV00213","Softies Daily Mask 30s isi 30","Health Products","40300","35000",2,"80600","Jakarta"
"2023-08-14","ORD-SB-001474","SB-LIV00214","Masker Earloop 3 Ply | Surgical Mask","Health Products","11500","10000",1,"11500","Jakarta"
"2023-08-14","ORD-SB-001474","SB-LIV00215","Olaif Instant Hand Sanitizer (75% Alcohol) - 100ml - Spray","Health Products","11300","9800",1,"11300","Jakarta"
"2023-08-14","ORD-SB-001475","SB-LIV00216","Nuvo Hand Sanitizer Spray Fresh Blossom 85 ml","Health Products","10100","8700",2,"20200","Jakarta"
"2023-08-14","ORD-SB-001475","SB-LIV00217","Antis Hand Sanitizer Antiseptik Jeruk Nipis Spray 55 ml","Health Products","10300","8900",1,"10300","Jakarta"
"2023-08-14","ORD-SB-001475","SB-LIV00218","Blackmores Calcimag Multi Isi 60 Tablet / Kalsium / Magnesium/ Vit. D3","Health Products","236600","169000",1,"236600","Jakarta"
"2023-08-14","ORD-SB-001475","SB-LIV00219","BLACKMORES PREGNANCY AND BREASTFEEDING GOLD BPOM KALBE - 60 kapsul","Health Products","256300","205000",1,"256300","Jakarta"
"2023-08-14","ORD-SB-001475","SB-LIV00220","Hansaplast Antiseptik Tetes 20mL - Pembersih Luka Tanpa Rasa Perih","Health Products","15800","13700",1,"15800","Jakarta"
"2023-08-14","ORD-SB-001476","SB-LIV00221","Hansaplast Kain Elastis Mix 10's - Plester Lentur Kulit Mudah Bernapas","Health Products","7300","6272",1,"7300","Jakarta"
"2023-08-14","ORD-SB-001476","SB-LIV00222","MINYAK ANGIN FRESH CARE 10 ML","Health Products","12700","10966",2,"25400","Jakarta"
"2023-08-14","ORD-SB-001476","SB-LIV00223","Madurasa Madu Original Box 12 sachet x 20 gram","Health Products","12500","10829",2,"25000","Jakarta"
"2023-08-14","ORD-SB-001476","SB-LIV00224","Madu TJ Masuk Angin 140 Gr ","Health Products","19900","17300",1,"19900","Jakarta"
"2023-08-14","ORD-SB-001476","SB-LIV00225","KOYO SALONPAS UKURAN BESAR / PEGAL LINU / NYERI OTOT","Health Products","11500","10000",2,"23000","Jakarta"
"2023-08-14","ORD-SB-001477","SB-GRO001","Pringles Cheesy Cheese Keripik 102gr","Snacks & Drinks","26000","20000",1,"26000","Jakarta"
"2023-08-14","ORD-SB-001477","SB-GRO002","Qtela Kerupuk Keriting Original 180 gram","Snacks & Drinks","10300","7890",1,"10300","Jakarta"
"2023-08-14","ORD-SB-001477","SB-GRO003","Cereal SIMBA Choco Chips Bag 1 kg","Snacks & Drinks","46500","35764",1,"46500","Jakarta"
"2023-08-14","ORD-SB-001477","SB-GRO004","Pocky Biskuit Stik Almond 36 gram","Snacks & Drinks","7700","6678",1,"7700","Jakarta"
"2023-08-14","ORD-SB-001477","SB-GRO005","Monde Serena Snack Gold 50gr","Snacks & Drinks","4000","3475",1,"4000","Jakarta"
"2023-08-14","ORD-SB-001478","SB-GRO006","Monde Genji Strawberry Soft Pie 85gr","Snacks & Drinks","8700","7512",2,"17400","Jawa Barat"
"2023-08-14","ORD-SB-001478","SB-GRO007","Coca-Cola Original - Botol 1.5lt","Snacks & Drinks","10900","9401",1,"10900","Jawa Barat"
"2023-08-14","ORD-SB-001478","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",2,"15200","Jawa Barat"
"2023-08-14","ORD-SB-001478","SB-GRO009","Special Edition Tumbler Vacuum Insulated 316 590ML","Snacks & Drinks","105000","75000",1,"105000","Jawa Barat"
"2023-08-14","ORD-SB-001478","SB-GRO0010","Root Beer Can 330 ml","Snacks & Drinks","8800","7651",2,"17600","Jawa Barat"
"2023-08-14","ORD-SB-001479","SB-GRO0011","Aqua Air Mineral Botol 1.5 liter","Snacks & Drinks","5200","4500",2,"10400","Jakarta"
"2023-08-14","ORD-SB-001479","SB-GRO0012","AQUA Air Mineral 600ml x 12 botol","Snacks & Drinks","53800","43000",1,"53800","Jakarta"
"2023-08-14","ORD-SB-001479","SB-GRO0013","Nestle MILO Coklat Nuggets 25g","Snacks & Drinks","118600","103123",2,"237200","Jakarta"
"2023-08-14","ORD-SB-001479","SB-GRO0014","Delfi Chacha Peanut Chocolate 40 gram","Snacks & Drinks","8700","7541",1,"8700","Jakarta"
"2023-08-14","ORD-SB-001479","SB-GRO0015","Delfi Cokelat Hot Cocoa 3in1 isi 5 pcs x 25 gram","Snacks & Drinks","18200","15741",1,"18200","Jakarta"
"2023-08-14","ORD-SB-001480","SB-GRO0016","ABC Saus Sambal Extra Pedas 380 g","Condiments","16100","12314",2,"32200","Jakarta"
